Number Route;Description Route;Comment Route BO;Comment Route E;Number Estate;Description Estate;Comment Estate BO;Comment Estate E;Number Entrance;Description Entrance;Comment Entrance BO;Comment Entrance E;Number Building Unit;Description Building Unit;Comment Building Unit BO;Comment Building Unit E;Number Meter;Number Customer;Unit Number;Unit Description;Comment Meter BO;Comment Meter E;Medium Code;Telegram Type;AES Key;Status Byte;RSSI Value;Billing Date;Billing Value;Billing Unit;Actual Date;Actual Time;Actual Energy / HCA;Actual Unit;Actual Volume;Actual Unit Volume;Actual Value 3;Actual Unit 3;Hint Code;Hint Code Description;Billing Date Device;Billing Value Device;Billing Unit Device;Monthly Date 1;Monthly Value 1;Monthly Unit 1;Monthly Date 2;Monthly Value 2;Monthly Unit 2;Monthly Date 3;Monthly Value 3;Monthly Unit 3;Monthly Date 4;Monthly Value 4;Monthly Unit 4;Monthly Date 5;Monthly Value 5;Monthly Unit 5;Monthly Date 6;Monthly Value 6;Monthly Unit 6;Monthly Date 7;Monthly Value 7;Monthly Unit 7;Monthly Date 8;Monthly Value 8;Monthly Unit 8;Monthly Date 9;Monthly Value 9;Monthly Unit 9;Monthly Date 10;Monthly Value 10;Monthly Unit 10;Monthly Date 11;Monthly Value 11;Monthly Unit 11;Monthly Date 12;Monthly Value 12;Monthly Unit 12;Monthly Date 13;Monthly Value 13;Monthly Unit 13;Monthly Date 14;Monthly Value 14;Monthly Unit 14;Monthly Date 15;Monthly Value 15;Monthly Unit 15;Half Monthly Date 1;Half Monthly Value 1;Half Monthly Unit 1;Half Monthly Date 2;Half Monthly Value 2;Half Monthly Unit 2;Half Monthly Date 3;Half Monthly Value 3;Half Monthly Unit 3;Half Monthly Date 4;Half Monthly Value 4;Half Monthly Unit 4;Half Monthly Date 5;Half Monthly Value 5;Half Monthly Unit 5;Half Monthly Date 6;Half Monthly Value 6;Half Monthly Unit 6;Half Monthly Date 7;Half Monthly Value 7;Half Monthly Unit 7;Half Monthly Date 8;Half Monthly Value 8;Half Monthly Unit 8;Half Monthly Date 9;Half Monthly Value 9;Half Monthly Unit 9;Half Monthly Date 10;Half Monthly Value 10;Half Monthly Unit 10;Half Monthly Date 11;Half Monthly Value 11;Half Monthly Unit 11;Half Monthly Date 12;Half Monthly Value 12;Half Monthly Unit 12;Half Monthly Date 13;Half Monthly Value 13;Half Monthly Unit 13;Half Monthly Date 14;Half Monthly Value 14;Half Monthly Unit 14;Half Monthly Date 15;Half Monthly Value 15;Half Monthly Unit 15;Device Type;Radio Type;Version;Telegram Length;DFS Type;Number Telegram;Raw Data;Raw Date
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;24826485;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850856482246A088C00D7900F002C2516AD0300E08783157D60FABD7ACF004007105278C727EABB71844162DE7F857D96BB11A050C7E517BA37B4E73961ACD3F137F0F29BB4E978B42A4C4D40497BCBF3F052FFD63DC56AC63B47BCE6FAEEB778F90F19995D;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319967;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468506799311494088C0016900F002C25D55D1400E93DB4CBEC4E6BFD7AD500300710AEAA6F117E96A429CD94D0D8ECDC9E518215417A34298531268A36F2607AA0C5C59ACA0FE46D76285F0A137DA4359A720FE805BC;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04691101;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468500111690494088C0017900F002C25CD5D1400AA61BFB66CC419A97ACD00300710CE4032FE49F5800E7C718541967589B2EB2AE9F4B1BB2C084CD3DF2D835D628A62412D92735F041A2EE9CB71DC7129700F567664;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04680753;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468505307680494088C00BE900F002C25435E14006FCD2192FBC0BDDF7A4300300710AED6C8C9E72A1B68B870A1FA3F147C35D7FA0B74B164D462A5FB76F456587ABA0515A3FAEA625E0739A0F18CD99543200F7D2086;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04567728;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468502877560494088C00DE900F002C25211E14001FA2B3FFE7606B627A2100300710A1A424467830DEC3B1ECCBDF79E98F0BA99E8EE5163C12F583C8C5AEAD745C155EAB0FFBBE75C372F7A436055908A2490FDDF833;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;25826707;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850076782256A088C0088900F002C25F380010024B40808808B436A7A270040071069F96BF8AD549B3C63A66675AE38273A7C646CD0ABCA36E64D85F6DC41875D71722639DD390F5EDA180BAF47B7104271B5F4ADC5F3F377C459866FA69C33E4B70F0A4509;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;13551742;;;;;;0x02;EMH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stromzähler;;;;;;5344A8154217551300028C20B4900F002C25FE7C1A00C5F257E80DEFAE037AB4003007109BAC9978252B0FE50C75A2B84D64A2BDA85632AF0BAF15504A384F3EE0DBA7742C6C18D023C954F2C2DE38EB70338211;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04723159;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;634468505931720494088C0020900F002C25B20C1500B39B33EB31B5DFB07AB20040071054DFE204650DF32FDC208F823932F61B0370E2BC94D1B99AFE569CC210D2F4440AC52F7D8E000540819D2AA149DF2D6D9C77CC6AA55CDF49958FAD35838F6E1B;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04723159;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;3E4468505931720494088C2020900F002C25B10C15003760AF0952C95F0E7AB100100710C151850F0C27BEA3DF40B107EF5B56740F0F36B489EB770AD4679B;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319982;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468508299311494088C00CF900F002C25325E1400173E436A9BEB391C7A44003007104571841B88958B8A0E091B3C4C3D13C6748D60EB95F3F3C65327240C6441DA6D64FCAE9B0F220739B2E6BA6025072FBB0FA46AAF;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319996;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468509699311494088C007C900F002C25DD5D140001D9BA805532C1A07AE7003007109B163DB60D4EAE9DB953871553D5EFB9465C4409A2DF89F7BFD76C4D52E7FC2122F00D1AAD625ACF44EB417F335E10030FF06C7B;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319911;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468501199311494088C0007900F002C25395D1400D51238BE36FEF99B7A3900300710DE6FDDF34BA9FAFE8F571508E817D8EF7BCAA41113A6B9C6F23A118A0E00BFD1DD573288CE0EF59E5FA919D2E095AE8F0FE9931A;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;25779439;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850399477256A088C0035900F002C25178101008FDA0CAB456C55DC7A1800400710ED1AC90D383FB6DD84BD1938D8F3536CB4E408A0B8CBF42A2336642DD255036148E1EBAB5246046003EC36CF76BAB5CB087C24CE29F450E0BD077C235D66F8D20FBE7ADA;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319993;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468509399311494088C00C7900F002C25285E140082DA5D6D170F94B17A390030071096CEED4243A227E499355BBF26610BF95A1C8542CA59F5016A55783542D88CB5A8A07592D7C8605374B0681E14C510160FA0BA1E;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04677535;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468503575670494088C00CB900F002C25BA5D1400F58DC157CCD4C2707AC500300710ED783C50CCB7D11F4EDF07630835C6CFC2B9AA1B9AA9E7CE452C88DD5E5FD5D3DCFD55ED6ABA7ADA86F2F707A4AFC24B0F398F25;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;25852256;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850562285256A088C002A900F002C25248101002DE6220326C8CB0F7A270040071021F6263BC25FDC8AE3C9456A0A51065E08673FFA43C2087D94C045DA774754B1ACA6666E5FA5E571F97A06816DFBE1825E036211DB58C95231FF11C58F0EDA140F1ACC26;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04691118;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468501811690494088C00A8900F002C25F15D1400119F1018C119BA8E7AF1003007108DEDE039A25C8CDB73134D625F4A5B3AD25B390856E61393C0F3CDB4F235971F3466EF5FB05F5B9B22371C1B5EBA1AEB0F51484B;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14232372;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468507223231494088C00BE900F002C25115E1400CD6AF8C01010F1FF7A110030071034FF1892A378F00C3E82EDA6BB7A6D4EBDF7ED959A716DE704BD3B0C103F4B461C0A0DCDF4A7B14201500453128439090FC2ED91;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14828157;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;634468505781821494088C008B900F002C258765160066C3E4D3351778337A87004007101439B81C33EC48525AB1BD0044BC6509ADBB04873A1E4C91F7AEEDFE5CF6FECE7BFFEE303FF3E7E0D9310E3FE2BC7419AA215A7460FCBC592CFAD04784D7343B;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;03993731;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515313799030C1A7A25005025792BD80551B5FDF8E3BCC58033F73A4157EB18B9F286418C377B667294049AC1F14FBFEB4C1839D29168AB23CD65A690F7612BDA7719774CFC9BBCE527960B61F9E2C9FA2C2D0730ED21E5A9A4E0D199;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04567737;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468503777560494088C003E900F002C25C31E14008CC368EFAD961B6E7AC300300710AB933EFEE144CA62A67029D0FBF00083D12DFC692E3647D5C17F4F0B6B00A863D097745C2687D20B4666BEA4169EC73F0FA807B2;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;24826536;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850366582246A088C00D4900F002C2575AD0300CCEEBAC8F31E5BEF7A6C00400710C2837D7BE60FDC575A0EFCCE234B819A40CF644F5AA47AC7C932A1B3FBA547ECCC88F3F68DEECA3F416CD2F9480659488BD7DFBCA5BF9A6561C7E2043F0814AA0FCDA302;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04724008;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468500840720494088C0064900F002C2524EC13009E85A0BEE62C8BB37A24003007105E9796899B94F4369B7890E1D8A44290705558B9EC5576A102393317C8C0849940A21EAB5D0E797775E5369CA10EFB550FA1186B;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;10382846;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;294468504628381094087A2688102541BD59512692657EF4AC0D9C063F60E40F0F564C92DDCB1ABE7FD1;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14205636;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468503656201494088C0051900F002C25CA5D14005D9AD783F58855197ACA00300710D3F9F64A07CFEE4B20B2733C63FBE7D5C0D7591F00C2D26D62183D4E48433CE6B01E75E5A0E34403567ED565312638B50F6D39C8;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14440019;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468501900441494088C0064900F002C259BB10E001ACDF111626BB06D7A9B003007106D535E3B89ABD4CBA02FC0C5472F79B593D24FC4E28BC2D90772301BDD4E053CB1D9B55DFCBDE5289B6E7E296D4989210FF20D79;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14205637;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468503756201494088C00DD900F002C25115E1400D97B798BA23B671F7A1B88300710B147E377BAD17C95D6D484F878A860F80D5BFA9ECD4643D14EBAC1550D213F406D46D5700BB57D986647AF502480DBD80FD804CD;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;21590780;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850800759216A088C0085900F002C2505240300205F025928D46F307A350040071038B1FDCE4B503CD0121E868A81B81E4E4F517C4D54491D8FE9416BEDB3852FA0BD01290D56FD6406B433DAB1145F4E8D1CAFE4398B1004525E230B227317B0A30F81DB6C;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;25825581;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850815582256A088C0000900F002C255A7F00000C65D2E484C5701F7A31004007108A07A17F830AB58650F69C18239482636474C9664C1035DA51404B14CCB4406C44B4EE66016EEB3FA861B94BDBDC8A5ED50E434333F2D0CE92328C17A872E3C30FB8E716;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;10665713;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;294468501357661094087A6400102522566498B23EE6D927AA3977F3F776610F0FC9BCFB8A5A02670971;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893192;;;;;;0x07;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kaltwasserzähler;;;;;;A144C5149231895070078C20B27AB1009025ED5EAAF38E65FD3688FC99D7A8B35F5DF632229915E635262E61833E8B5A171F7258187666F5F5432E7EE47923186AE0BA82E879123ED0777312BD9E03E69C2B9FD725F6F0F843375FE811B4E5272280DABEF782669A693AB89D987C3E72DFD45605D8B2B48A4EAC3D69CF30F04C620D4A6669496E0F6A4FA9700943D9B027970F9A1F2C5898E53D692E65F6F8C98277;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;13551761;;;;;;0x02;EMH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stromzähler;;;;;;5344A8156117551300028C20F2900F002C25257D1A0002AC4EEBFE5D923C7AF20030071021333F4C6021287EC61AEBB5EBDA4970B73AA16C23096F4C8851218AABB71B301892ADFA83D5FB566BFADE390A2CE00A;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;11481246;;;;;;0x1a;HAG_C1;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;7B44272046124811851A7AC6006005180C3A15824639863128EB41DADA46C4AD5B4DCC6D0D7399BB12CEC0F62E1777B9DE1342DEB0A94F166CF489516DCAF9E51612D9473DF162BA1E419054DBABAE8435AC09DEFF638F4BC3A9E09A7FC547BC014DC24D0FAC3B1ABC9CB0A53C31870FFB4F0F93A27D9FBC457EE117;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14232364;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468506423231494088C002A900F002C251D5E14005DA9A41CBC0D07FD7A1D0030071002942A6A4F665E74105E4AD16620A3FA508169BDB8D48988B59005E5235F5D384647C0507925CCC34BA6E6D6B54919C10F5809FC;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04545880;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468508058540494088C002A900F002C256B1E1400E44ED6C973E95DA27A6B00300710AE86A9E346332C8DF3C8D57D359980C536A36ECEFFBCA977491BA1F29F2F2898F3F8DCF10F03599AF8598D5A9F4EC8E50F2145F5;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;20068661;;;;;;0x08;ITW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;2E4497266186062000087A8A0020A562B7967BDF074EE5B1692130A83DA04401719B5A36A8CCED48ACE3C52AED2E9E;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;20069723;;;;;;0x08;ITW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;2E4497262397062000087A610020A5585805EF921581DF05E2BA20BFD23128A2315064835F5B764CAB003DD859EDC2;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;20068636;;;;;;0x08;ITW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;2E4497263686062000087AD00020A525CEAE7BCF117549076D4B72B892A183FCD752FE4B1857EFE87EB1451FB72EA2;01-01-0001
